ID_MISSION,TYPE_MISSION,VILLE_DEPART,VILLE_DESTINATION,TRANSPORT,ALLER_RETOUR,IMPACT_CARBONE
Paris_202605014,Training,Paris,Alger,Avion,oui,0.2691921196053137
Paris_202605015,Internal Meeting,Paris,Mexico,Avion,oui,1.3870884561150771
Shanghai_202605010,Conference,Shanghai,Dubaï,Avion,non,0.9907597988291489
Shanghai_202605011,Conference,Shanghai,Mexico,Avion,oui,1.8924944102575025
Shanghai_202605012,Internal Meeting,Shanghai,Sidney,Avion,oui,1.212461805067038
Shanghai_202605013,Development,Shanghai,Vancouver,Avion,oui,1.3864924401536767
Shanghai_202605014,Business Meeting,Shanghai,Dubaï,Avion,oui,0.9907597988291489
Shanghai_202605015,Business Meeting,Shanghai,Vancouver,Avion,oui,1.3864924401536767
Shanghai_202605016,Development,Shanghai,Rio de Janeiro,Avion,oui,2.7870907514863834
Shanghai_202605017,Training,Paris,London,Avion,non,0.11318954553164326
Shanghai_202605018,Training,Shanghai,Marseille,Avion,non,1.4563095780065731
Shanghai_202605019,Development,Shanghai,Montreal,Avion,oui,1.7394202362904245
Shanghai_2026050110,Training,Shanghai,Sao Paulo,Avion,oui,2.8362472692793705
Shanghai_2026050111,Training,Shanghai,Tunis,Avion,oui,1.5143579443135426
Shanghai_2026050112,Internal Meeting,Shanghai,Bogota,Avion,oui,2.4004103277394337
Shanghai_2026050113,Conference,Shanghai,Auckland,Avion,oui,1.440523979189104
Shanghai_2026050114,Conference,Shanghai,Vancouver,Avion,oui,1.3864924401536767
BERLIN_202605020,Business Meeting,Berlin,Wellington,Avion,oui,2.7714843516316483
BERLIN_202605021,Conference,Berlin,Stockholm,Avion,non,0.23365209633025752
BERLIN_202605022,Conference,Paris,Montreal,Avion,oui,0.8512182357438587
BERLIN_202605023,Conference,Berlin,Rabat,Avion,oui,0.5059411664456938
BERLIN_202605024,Business Meeting,Berlin,Dubaï,Avion,oui,0.7172509834741226
BERLIN_202605025,Internal Meeting,Berlin,Lille,Avion,oui,0.21625642712175583
BERLIN_202605026,Development,Berlin,Bogota,Avion,oui,1.447284245756637
BERLIN_202605027,Training,Berlin,Alger,Avion,oui,0.37825039635950586
BERLIN_202605028,Internal Meeting,Paris,Washington,Avion,oui,0.9515926527898403
BERLIN_202605029,Business Meeting,Berlin,Buenos Aires,Avion,oui,1.8247175277698704
BERLIN_2026050210,Development,Berlin,Dubaï,Avion,oui,0.7172509834741226
BERLIN_2026050211,Training,New-York,Bordeaux,Avion,oui,0.8962776787694506
BERLIN_2026050212,Business Meeting,Berlin,Oslo,Avion,oui,0.2408317161090215
BERLIN_2026050213,Internal Meeting,Berlin,Berlin,Transports en commun,oui,0.00032
BERLIN_2026050214,Development,Berlin,Washington,Avion,oui,1.0344617760638948
BERLIN_2026050215,Training,Berlin,Rabat,Avion,oui,0.5059411664456938
BERLIN_2026050216,Development,Berlin,Osaka,Avion,oui,1.354654233742313
BERLIN_2026050217,Conference,Berlin,Los Angeles,Avion,oui,1.4294535640093204
BERLIN_2026050218,Training,Berlin,Melbourne,Avion,oui,2.4424900332385766
BERLIN_2026050219,Development,Berlin,Rabat,Avion,oui,0.5059411664456938
BERLIN_2026050220,Development,Berlin,Vancouver,Avion,non,1.2271526170062694
BERLIN_2026050221,Internal Meeting,Berlin,Marseille,Avion,oui,0.23943933164074335
BERLIN_2026050222,Conference,Berlin,Washington,Avion,oui,1.0344617760638948
BERLIN_2026050223,Internal Meeting,Berlin,Auckland,Avion,oui,2.7120891567911634
BERLIN_2026050224,Conference,Berlin,Rabat,Avion,oui,0.5059411664456938
BERLIN_2026050225,Business Meeting,Berlin,Wellington,Avion,oui,2.7714843516316483
BERLIN_2026050226,Development,Berlin,Wellington,Avion,oui,2.7714843516316483
BERLIN_2026050227,Internal Meeting,Berlin,Tunis,Avion,oui,0.41059450868541497
BERLIN_2026050228,Conference,Berlin,Rio de Janeiro,Avion,oui,1.5359830136722428
BERLIN_2026050229,Internal Meeting,Berlin,Dubaï,Avion,oui,0.7172509834741226
BERLIN_2026050230,Conference,Berlin,Osaka,Avion,oui,1.354654233742313
LONDON_202605020,Business Meeting,London,Lima,Avion,oui,1.5601955023922407
LONDON_202605021,Internal Meeting,London,Tokyo,Avion,oui,1.4679579183331481
LONDON_202605022,Internal Meeting,London,Osaka,Avion,oui,1.4583397618729064
LONDON_202605023,Training,London,Montreal,Avion,oui,0.8080157246730256
LONDON_202605024,Internal Meeting,London,Oslo,Avion,oui,0.23341689455796424
LONDON_202605025,Training,London,Melbourne,Avion,non,2.583802037335948
LONDON_202605026,Development,London,London,Transports en commun,oui,0.00032
LONDON_202605027,Conference,London,Wellington,Avion,oui,2.874209916003012
LONDON_202605028,Internal Meeting,London,Stockholm,Avion,oui,0.2856740096546725
LONDON_202605029,Training,London,Helsinki,Avion,oui,0.3582973678914279
LONDON_2026050210,Conference,London,Sidney,Avion,oui,2.59752122589613
LONDON_2026050211,Internal Meeting,London,Los Angeles,Avion,oui,1.345263111598265
LA_202605020,Business Meeting,Los Angeles,Tokyo,Avion,oui,1.3536910452568316
LA_202605021,Business Meeting,Los Angeles,Buenos Aires,Avion,oui,1.5119532616612168
LA_202605022,Conference,Paris,Oslo,Avion,oui,0.2687199100657109
LA_202605023,Business Meeting,Los Angeles,Sao Paulo,Avion,non,1.520210334023299
LA_202605024,Development,Los Angeles,Buenos Aires,Avion,oui,1.5119532616612168
LA_202605025,Development,Los Angeles,Vancouver,Avion,oui,0.34272661539320814
LA_202605026,Conference,Los Angeles,Sao Paulo,Avion,oui,1.520210334023299
LA_202605027,Development,Los Angeles,Washington,Train,oui,0.0177216764733492
LA_202605028,Conference,Los Angeles,Bordeaux,Avion,oui,1.4170327658036175
LA_202605029,Business Meeting,Los Angeles,Stockholm,Avion,oui,1.3642940406590542
LA_2026050210,Conference,Los Angeles,Los Angeles,Transports en commun,oui,0.00032
LA_2026050211,Internal Meeting,Los Angeles,Tunis,Avion,oui,1.640767642851203
LA_2026050212,Business Meeting,Los Angeles,Vancouver,Avion,oui,0.34272661539320814
LA_2026050213,Training,Los Angeles,Mexico,Avion,oui,0.38320138291896094
LA_2026050214,Conference,Los Angeles,London,Avion,oui,1.345263111598265
LA_2026050215,Business Meeting,Los Angeles,Lille,Avion,oui,1.3800820489752672
LA_2026050216,Business Meeting,Los Angeles,Oslo,Avion,oui,1.3175618612748543
LA_2026050217,Business Meeting,Los Angeles,Tunis,Avion,non,1.640767642851203
LA_2026050218,Conference,Los Angeles,Sidney,Avion,oui,1.8496576605277766
LA_2026050219,Training,Los Angeles,Wellington,Avion,non,1.6579812304884136
LA_2026050220,Development,Los Angeles,Bordeaux,Avion,oui,1.4170327658036175
LA_2026050221,Development,Los Angeles,Montreal,Avion,oui,0.6173693492873022
LA_2026050222,Conference,Shanghai,Marseille,Avion,oui,1.4563095780065731
LA_2026050223,Business Meeting,Paris,Oslo,Avion,oui,0.2687199100657109
LA_2026050224,Development,Los Angeles,Lima,Avion,oui,1.0367011522757683
LA_2026050225,Business Meeting,Los Angeles,Tokyo,Avion,oui,1.3536910452568316
LA_2026050226,Internal Meeting,Los Angeles,Los Angeles,Transports en commun,oui,0.00032
LA_2026050227,Development,Los Angeles,Rio de Janeiro,Avion,oui,1.555835237271647
LA_2026050228,Conference,Los Angeles,Auckland,Avion,oui,1.6099723083620663
LA_2026050229,Development,Los Angeles,Vancouver,Avion,oui,0.34272661539320814
LA_2026050230,Conference,Los Angeles,Alger,Avion,oui,1.5448563309532
LA_2026050231,Business Meeting,Los Angeles,Alger,Avion,oui,1.5448563309532
LA_2026050232,Business Meeting,Los Angeles,Lille,Avion,oui,1.3800820489752672
LA_2026050233,Conference,Los Angeles,Montreal,Avion,oui,0.6173693492873022
LA_2026050234,Internal Meeting,Los Angeles,Tunis,Avion,oui,1.640767642851203
LA_2026050235,Internal Meeting,Los Angeles,Marseille,Avion,oui,1.4869533038903642
LA_2026050236,Development,Los Angeles,Marseille,Avion,oui,1.4869533038903642
NewYork_202605020,Internal Meeting,New-York,Buenos Aires,Avion,oui,1.310496191822683
NewYork_202605021,Development,Shanghai,Auckland,Avion,oui,1.440523979189104
NewYork_202605022,Internal Meeting,New-York,Compiègne,Avion,oui,0.9030591958502655
NewYork_202605023,Development,New-York,Los Angeles,Avion,oui,0.6126510922336345
NewYork_202605024,Business Meeting,Paris,Bordeaux,Train,oui,0.0023930259247036704
NewYork_202605025,Training,New-York,Stockholm,Avion,oui,0.9751235348104391
NewYork_202605026,Development,New-York,Sidney,Avion,oui,2.4447508211780637
NewYork_202605027,Internal Meeting,New-York,Lille,Avion,oui,0.8979777320096011
NewYork_202605028,Conference,New-York,Helsinki,Avion,oui,1.0205069146233336
NewYork_202605029,Internal Meeting,New-York,Stockholm,Avion,oui,0.9751235348104391
NewYork_2026050210,Business Meeting,New-York,Alger,Avion,oui,0.998761614561318
NewYork_2026050211,Development,New-York,Compiègne,Avion,oui,0.9030591958502655
NewYork_2026050212,Conference,New-York,Bogota,Avion,oui,0.6239028299151334
NewYork_2026050213,Training,New-York,Pekin,Avion,non,1.6847864622747322
NewYork_2026050214,Development,New-York,Sidney,Avion,oui,2.4447508211780637
NewYork_2026050215,Training,New-York,New-York,Transports en commun,oui,0.00032
NewYork_2026050216,Training,New-York,Pekin,Avion,oui,1.6847864622747322
NewYork_2026050217,Internal Meeting,New-York,Los Angeles,Avion,oui,0.6126510922336345
NewYork_2026050218,Internal Meeting,New-York,Melbourne,Avion,oui,2.548619801766167
NewYork_2026050219,Business Meeting,New-York,Osaka,Avion,oui,1.7021198028261946
NewYork_2026050220,Internal Meeting,Shanghai,Vancouver,Avion,oui,1.3864924401536767
NewYork_2026050221,Internal Meeting,New-York,Buenos Aires,Avion,oui,1.310496191822683
NewYork_2026050222,Training,New-York,Melbourne,Avion,oui,2.548619801766167
NewYork_2026050223,Development,New-York,Auckland,Avion,oui,2.1719363105000955
NewYork_2026050224,Training,New-York,New-York,Transports en commun,oui,0.00032
Paris_202605020,Conference,Paris,Wellington,Avion,non,2.900334109892404
Paris_202605021,Training,Paris,Los Angeles,Avion,oui,1.395415044789705
Paris_202605022,Business Meeting,Paris,Melbourne,Avion,oui,2.566770544094725
Paris_202605023,Business Meeting,Paris,Osaka,Avion,oui,1.4788066446118548
Paris_202605024,Internal Meeting,Paris,Shanghai,Avion,oui,1.4223876481580384
Paris_202605025,Training,Paris,Vancouver,Avion,oui,1.2186899748696762
Paris_202605026,Development,Paris,Berlin,Avion,oui,0.2508157264356068
Paris_202605027,Development,Paris,Berlin,Avion,oui,0.2508157264356068
Paris_202605028,Training,Shanghai,Osaka,Avion,oui,0.2726737248640281
Paris_202605029,Business Meeting,Paris,Washington,Avion,oui,0.9515926527898403
Paris_2026050210,Training,Paris,Helsinki,Avion,oui,0.3747427088664133
Paris_2026050211,Training,Paris,Marseille,Train,oui,0.0031694362087930045
Paris_2026050212,Business Meeting,Paris,Stockholm,Avion,oui,0.3064524506233772
Paris_2026050213,Internal Meeting,Paris,Los Angeles,Avion,oui,1.395415044789705
Paris_2026050214,Training,Paris,New-York,Avion,oui,0.901681650994046
Paris_2026050215,Internal Meeting,Paris,Compiègne,Avion,oui,0.04302186461491883
Paris_2026050216,Conference,Shanghai,Bordeaux,Avion,oui,1.4930893790692807
Paris_2026050217,Training,Paris,Marseille,Train,non,0.0031694362087930045
Shanghai_202605020,Development,Shanghai,Pekin,Avion,oui,0.21745330359392437
Shanghai_202605021,Internal Meeting,Shanghai,Pekin,Train,oui,0.005125689076207684
Shanghai_202605022,Conference,Shanghai,Auckland,Avion,oui,1.440523979189104
Shanghai_202605023,Conference,Paris,Melbourne,Avion,non,2.566770544094725
Shanghai_202605024,Internal Meeting,Shanghai,Sidney,Avion,oui,1.212461805067038
Shanghai_202605025,Conference,Shanghai,New-York,Avion,oui,1.8169194861576556
Shanghai_202605026,Conference,Shanghai,Helsinki,Avion,oui,1.1355649853358931
Shanghai_202605027,Conference,Shanghai,London,Avion,oui,1.4123024771156072
Shanghai_202605028,Development,Shanghai,Shanghai,Transports en commun,oui,0.00032
Shanghai_202605029,Training,Shanghai,Auckland,Avion,oui,1.440523979189104
Shanghai_2026050210,Development,Shanghai,London,Avion,oui,1.4123024771156072
Shanghai_2026050211,Conference,Shanghai,Helsinki,Avion,non,1.1355649853358931
Shanghai_2026050212,Development,Shanghai,Bogota,Avion,oui,2.4004103277394337
BERLIN_202605030,Development,Paris,Los Angeles,Avion,oui,1.395415044789705
BERLIN_202605031,Business Meeting,Berlin,Rabat,Avion,oui,0.5059411664456938
BERLIN_202605032,Training,Berlin,Vancouver,Avion,oui,1.2271526170062694
BERLIN_202605033,Conference,Shanghai,Sao Paulo,Avion,non,2.8362472692793705
BERLIN_202605034,Development,Berlin,Buenos Aires,Avion,oui,1.8247175277698704
BERLIN_202605035,Internal Meeting,New-York,Compiègne,Avion,oui,0.9030591958502655
BERLIN_202605036,Conference,Berlin,Dubaï,Avion,oui,0.7172509834741226
BERLIN_202605037,Training,Berlin,Vancouver,Avion,oui,1.2271526170062694
BERLIN_202605038,Internal Meeting,Berlin,Alger,Avion,oui,0.37825039635950586
BERLIN_202605039,Conference,Berlin,Lima,Avion,non,1.7010467098208113
BERLIN_2026050310,Business Meeting,Berlin,Tokyo,Avion,oui,1.3704668666094826
BERLIN_2026050311,Internal Meeting,Berlin,Dubaï,Avion,oui,0.7172509834741226
BERLIN_2026050312,Training,Berlin,Marseille,Avion,oui,0.23943933164074335
LONDON_202605030,Training,London,Rio de Janeiro,Avion,oui,1.4249159912105867
LONDON_202605031,Development,London,Rabat,Avion,oui,0.39512263508330325
LONDON_202605032,Business Meeting,New-York,Pekin,Avion,oui,1.6847864622747322
LONDON_202605033,Training,London,Berlin,Avion,oui,0.2646797773164078
LONDON_202605034,Internal Meeting,London,Osaka,Avion,oui,1.4583397618729064
LONDON_202605035,Internal Meeting,London,Montreal,Avion,oui,0.8080157246730256
LONDON_202605036,Development,London,Washington,Avion,oui,0.911006281280688
LONDON_202605037,Conference,London,Berlin,Avion,oui,0.2646797773164078
LONDON_202605038,Business Meeting,London,Marseille,Avion,non,0.20508872977185863
LONDON_202605039,Conference,London,Tokyo,Avion,oui,1.4679579183331481
LONDON_2026050310,Training,London,Lille,Avion,oui,0.08722071305468451
LONDON_2026050311,Training,London,Oslo,Avion,oui,0.23341689455796424
LONDON_2026050312,Internal Meeting,London,Rabat,Avion,oui,0.39512263508330325
LONDON_2026050313,Business Meeting,London,Marseille,Avion,oui,0.20508872977185863
LONDON_2026050314,Conference,Shanghai,Osaka,Avion,oui,0.2726737248640281
LONDON_2026050315,Internal Meeting,London,Auckland,Avion,oui,2.8015700537607446
LONDON_2026050316,Training,London,Rio de Janeiro,Avion,non,1.4249159912105867
LONDON_2026050317,Training,London,Buenos Aires,Avion,oui,1.706002999032621
LONDON_2026050318,Development,London,Tunis,Avion,oui,0.41208934063584424
LONDON_2026050319,Training,London,Pekin,Avion,oui,1.2517376203157784
LA_202605030,Internal Meeting,Los Angeles,Shanghai,Avion,oui,1.600472390929126
LA_202605031,Development,Los Angeles,Helsinki,Avion,oui,1.3841106789418138
LA_202605032,Internal Meeting,Los Angeles,Stockholm,Avion,oui,1.3642940406590542
LA_202605033,Business Meeting,Los Angeles,Marseille,Avion,oui,1.4869533038903642
LA_202605034,Business Meeting,Los Angeles,Lille,Avion,oui,1.3800820489752672
LA_202605035,Internal Meeting,Los Angeles,Washington,Taxi,oui,1.8430543532283168
LA_202605036,Development,Los Angeles,Marseille,Avion,oui,1.4869533038903642
LA_202605037,Development,Los Angeles,London,Avion,oui,1.345263111598265
LA_202605038,Internal Meeting,Los Angeles,Bogota,Avion,oui,0.8657447149167741
LA_202605039,Internal Meeting,Los Angeles,Washington,Train,non,0.0177216764733492
LA_2026050310,Conference,Los Angeles,Sao Paulo,Avion,oui,1.520210334023299
LA_2026050311,Business Meeting,Los Angeles,Sidney,Avion,oui,1.8496576605277766
LA_2026050312,Training,Los Angeles,Sidney,Avion,oui,1.8496576605277766
LA_2026050313,Conference,Los Angeles,Rabat,Avion,oui,1.474800286459264
LA_2026050314,Development,Los Angeles,Washington,Avion,oui,0.575626421656058
LA_2026050315,Development,Los Angeles,Tunis,Avion,oui,1.640767642851203
NewYork_202605030,Business Meeting,New-York,New-York,Transports en commun,oui,0.00032
NewYork_202605031,Training,New-York,Rabat,Avion,oui,0.901784040037043
NewYork_202605032,Business Meeting,New-York,Sidney,Avion,oui,2.4447508211780637
NewYork_202605033,Development,New-York,Los Angeles,Taxi,oui,1.9646511660725676
NewYork_202605034,Training,New-York,Marseille,Avion,oui,0.9727721712159599
NewYork_202605035,Training,New-York,Marseille,Avion,oui,0.9727721712159599
NewYork_202605036,Conference,New-York,Osaka,Avion,oui,1.7021198028261946
NewYork_202605037,Business Meeting,New-York,New-York,Taxi,oui,0.0019968
NewYork_202605038,Business Meeting,New-York,Oslo,Avion,oui,0.9134075588093487
NewYork_202605039,Development,New-York,Washington,Train,oui,0.0015762541967073106
NewYork_2026050310,Development,New-York,Berlin,Avion,oui,0.984889681053484
NewYork_2026050311,Internal Meeting,New-York,Tokyo,Avion,oui,1.6632323701187266
NewYork_2026050312,Conference,New-York,New-York,Transports en commun,oui,0.00032
NewYork_2026050313,Training,New-York,Montreal,Avion,oui,0.16224264853993534
NewYork_2026050314,Internal Meeting,New-York,Bogota,Avion,oui,0.6239028299151334
NewYork_2026050315,Training,New-York,Lima,Avion,oui,0.9074036236801507
NewYork_2026050316,Business Meeting,New-York,Bogota,Avion,oui,0.6239028299151334
NewYork_2026050317,Development,New-York,London,Avion,oui,0.8611147885052602
Paris_202605030,Training,Paris,Stockholm,Avion,oui,0.3064524506233772
Paris_202605031,Conference,Paris,Rabat,Avion,oui,0.3572164423320607
Paris_202605032,Conference,Paris,Marseille,Avion,oui,0.19486719622262397
Paris_202605033,Conference,Paris,Sidney,Avion,oui,2.5924955976413657
Paris_202605034,Development,Paris,Bogota,Avion,oui,1.325797970330642
Paris_202605035,Internal Meeting,Paris,Alger,Avion,oui,0.2691921196053137
Paris_202605036,Conference,Paris,Montreal,Avion,oui,0.8512182357438587
Paris_202605037,Conference,Paris,Los Angeles,Avion,oui,1.395415044789705
Paris_202605038,Development,Paris,Washington,Avion,oui,0.9515926527898403
Paris_202605039,Internal Meeting,Paris,Auckland,Avion,oui,2.833447079673439
Paris_2026050310,Development,Berlin,Stockholm,Avion,non,0.23365209633025752
Paris_2026050311,Internal Meeting,Paris,Oslo,Avion,oui,0.2687199100657109
Paris_2026050312,Internal Meeting,Paris,Compiègne,Avion,oui,0.04302186461491883
Paris_2026050313,Training,Paris,Oslo,Avion,oui,0.2687199100657109
Paris_2026050314,Internal Meeting,Paris,Shanghai,Avion,oui,1.4223876481580384
Paris_2026050315,Internal Meeting,Paris,Dubaï,Avion,non,0.811886676556389
Paris_2026050316,Internal Meeting,Paris,Washington,Avion,oui,0.9515926527898403
Paris_2026050317,Business Meeting,Paris,London,Avion,oui,0.11318954553164326
Paris_2026050318,Development,Paris,Vancouver,Avion,oui,1.2186899748696762
Paris_2026050319,Business Meeting,Paris,Mexico,Avion,oui,1.3870884561150771
Paris_2026050320,Conference,Paris,Marseille,Avion,oui,0.19486719622262397
Paris_2026050321,Conference,Paris,Los Angeles,Avion,oui,1.395415044789705
Paris_2026050322,Internal Meeting,Paris,Vancouver,Avion,oui,1.2186899748696762
Paris_2026050323,Development,Paris,Lille,Train,oui,0.0009831170647295673
