ID_MATERIELINFO,TYPE,MODELE,IMPACT,ECRAN
BERLIN_MATERIEL_INFO_202605101,imprimante,laser a3 (>100kg),1.8,non
Paris_MATERIEL_INFO_202605104,telephone ip,modèle par défaut,0.017,non
Shanghai_MATERIEL_INFO_202605106,station d'accueil,modèle par défaut,0.026,non
Paris_MATERIEL_INFO_202605101,station d'accueil,modèle par défaut,0.026,non
Shanghai_MATERIEL_INFO_202605107,disque dur,modèle par défaut,0.01,non
BERLIN_MATERIEL_INFO_202605102,disque dur,modèle par défaut,0.01,non
BERLIN_MATERIEL_INFO_202605112,pc fixe,"prodesk (tower, sff)",0.322,non
BERLIN_MATERIEL_INFO_202605113,pc fixe,wyse thin client,0.069,non
LONDON_MATERIEL_INFO_202605110,pc fixe tout-en-un,optiplex all-in-one 3xxx,0.241,non
LONDON_MATERIEL_INFO_202605111,pc portable,zbook,0.303,non
LONDON_MATERIEL_INFO_202605112,tablette,modèle par défaut,0.15,non
LONDON_MATERIEL_INFO_202605113,pc fixe tout-en-un,mac pro,0.9,non
LONDON_MATERIEL_INFO_202605114,pc fixe,precision tower 5xxx,0.44,non
LONDON_MATERIEL_INFO_202605115,pc portable,macbook air pre-retina,0.31,non
LONDON_MATERIEL_INFO_202605117,pc portable,latitude 3xxx,0.22,non
LONDON_MATERIEL_INFO_202605118,smartphone,modèle par défaut,0.063,non
LONDON_MATERIEL_INFO_202605119,disque dur,modèle par défaut,0.01,non
LA_MATERIEL_INFO_202605110,clavier,modèle par défaut,0.024,non
LA_MATERIEL_INFO_202605111,pc portable,moyenne 13pouces,0.25,non
LA_MATERIEL_INFO_202605112,vidéo projecteur,modèle par défaut,0.094,non
LA_MATERIEL_INFO_202605114,pc fixe,modèle par défaut,0.35,non
LA_MATERIEL_INFO_202605117,pc fixe,mac pro,0.9,non
LA_MATERIEL_INFO_202605118,imprimante,laser a3 (40-99kg),0.96,non
LA_MATERIEL_INFO_2026051110,pc fixe,pc fixe (moy),0.3,non
LA_MATERIEL_INFO_2026051111,serveur,serveur de stockage,2.5,non
LA_MATERIEL_INFO_2026051112,pc portable,macbook air,0.25,non
LA_MATERIEL_INFO_2026051113,pc portable,latitude 5xxx,0.3,non
NewYork_MATERIEL_INFO_202605110,pc fixe,optiplex micro,0.174,non
NewYork_MATERIEL_INFO_202605111,pc fixe,precision tower 5xxx,0.44,non
NewYork_MATERIEL_INFO_202605112,ecran,jusqu'à 23pouces,0.35,non
NewYork_MATERIEL_INFO_202605113,pc portable,moyenne 13pouces,0.25,non
NewYork_MATERIEL_INFO_202605114,tablette,modèle par défaut,0.15,non
NewYork_MATERIEL_INFO_202605115,pc fixe tout-en-un,imac pro,0.7,non
NewYork_MATERIEL_INFO_202605117,pc portable,macbook air pre-retina,0.31,non
Paris_MATERIEL_INFO_202605111,pc fixe,pc fixe (moy),0.3,non
Paris_MATERIEL_INFO_202605112,serveur,modèle par défaut,1.3,non
Paris_MATERIEL_INFO_202605115,pc fixe tout-en-un,optiplex all-in-one 3xxx,0.241,non
Paris_MATERIEL_INFO_202605116,serveur,serveur de stockage,2.5,non
Paris_MATERIEL_INFO_202605118,pc fixe tout-en-un,optiplex all-in-one 3xxx,0.241,non
Paris_MATERIEL_INFO_202605119,pc portable,precision 7xxx,0.304,non
Paris_MATERIEL_INFO_2026051110,pc portable,macbook pro 15/16pouces,0.33,non
Shanghai_MATERIEL_INFO_202605110,pc portable,probook,0.226,non
Shanghai_MATERIEL_INFO_202605111,ecran,24pouces-31pouces,0.43,non
Shanghai_MATERIEL_INFO_202605112,ecran,modèle par défaut,0.43,non
LONDON_MATERIEL_INFO_202605125,pc fixe,modèle par défaut,0.35,non
Shanghai_MATERIEL_INFO_202605127,pc fixe,optiplex micro,0.174,non
Shanghai_MATERIEL_INFO_2026051210,pc fixe,precision tower 3xxx,0.285,non
Shanghai_MATERIEL_INFO_202605125,pc fixe,precision tower 5xxx,0.44,non
LONDON_MATERIEL_INFO_202605123,pc fixe,precision tower 7xxx,0.555,non
Paris_MATERIEL_INFO_202605120,pc fixe,mac mini,0.27,non
Shanghai_MATERIEL_INFO_202605123,pc fixe,elite mini,0.137,non
NewYork_MATERIEL_INFO_202605127,pc fixe,elite mini,0.137,non
LA_MATERIEL_INFO_202605120,pc fixe,elite mini,0.137,non
NewYork_MATERIEL_INFO_202605122,pc fixe,z,0.409,non
BERLIN_MATERIEL_INFO_202605120,pc fixe,pc fixe (moy),0.3,non
Paris_MATERIEL_INFO_202605121,pc fixe tout-en-un,optiplex all-in-one 3xxx,0.241,non
BERLIN_MATERIEL_INFO_202605121,pc fixe tout-en-un,optiplex all-in-one 5xxx,0.318,non
LA_MATERIEL_INFO_202605124,pc fixe tout-en-un,imac 27pouces retina,0.45,non
LONDON_MATERIEL_INFO_202605122,pc fixe tout-en-un,imac 27pouces retina,0.45,non
Paris_MATERIEL_INFO_202605122,pc fixe tout-en-un,imac pro,0.7,non
LONDON_MATERIEL_INFO_202605120,pc portable,chromebook 11-13pouces,0.175,non
NewYork_MATERIEL_INFO_202605120,pc portable,elitebook 10xx,0.223,non
NewYork_MATERIEL_INFO_202605121,pc portable,probook,0.226,non
Shanghai_MATERIEL_INFO_202605129,pc portable,latitude 7xxx,0.264,non
LA_MATERIEL_INFO_202605123,pc portable,precision 5xxx,0.28,non
LONDON_MATERIEL_INFO_202605121,pc portable,macbook pro 13pouces,0.256,non
BERLIN_MATERIEL_INFO_202605122,pc portable,macbook pro 13pouces,0.256,non
Shanghai_MATERIEL_INFO_202605121,pc portable,moyenne 14/15pouces,0.294,non
NewYork_MATERIEL_INFO_202605123,ecran,jusqu'à 23pouces,0.35,non
LA_MATERIEL_INFO_202605122,ecran,32pouces et plus,0.59,non
NewYork_MATERIEL_INFO_202605126,vidéo projecteur,transportable,0.094,non
Shanghai_MATERIEL_INFO_202605122,vidéo projecteur,pour amphi,0.2,non
LONDON_MATERIEL_INFO_202605126,imprimante,modèle par défaut,0.5,non
LA_MATERIEL_INFO_202605121,disque dur,modèle par défaut,0.01,non
BERLIN_MATERIEL_INFO_202605130,pc fixe,precision tower 7xxx,0.555,non
BERLIN_MATERIEL_INFO_202605132,disque dur,modèle par défaut,0.01,non
LONDON_MATERIEL_INFO_202605131,pc fixe,precision tower 7xxx,0.555,non
LONDON_MATERIEL_INFO_202605132,pc portable,macbook air retina,0.176,non
LONDON_MATERIEL_INFO_202605134,pc portable,moyenne 13pouces,0.25,non
LONDON_MATERIEL_INFO_202605135,pc fixe,precision tower 5xxx,0.44,non
LONDON_MATERIEL_INFO_202605136,station d'accueil,modèle par défaut,0.026,non
LONDON_MATERIEL_INFO_202605137,pc fixe,station de travail (moy),0.6,non
LONDON_MATERIEL_INFO_202605139,pc fixe,optiplex tower,0.26,non
LONDON_MATERIEL_INFO_2026051310,pc portable,precision 7xxx,0.304,non
LONDON_MATERIEL_INFO_2026051311,pc portable,probook,0.226,non
LA_MATERIEL_INFO_202605130,pc fixe,precision tower 3xxx,0.285,non
LA_MATERIEL_INFO_202605131,pc fixe tout-en-un,optiplex all-in-one 3xxx,0.241,non
LA_MATERIEL_INFO_202605132,pc fixe,elitedesk dm,0.23,non
NewYork_MATERIEL_INFO_202605130,borne wifi,modèle par défaut,0.01,non
NewYork_MATERIEL_INFO_202605131,pc fixe,wyse thin client,0.069,non
NewYork_MATERIEL_INFO_202605132,pc portable,probook,0.226,non
Paris_MATERIEL_INFO_202605130,pc portable,elitebook 6xx,0.175,non
Paris_MATERIEL_INFO_202605131,pc portable,macbook air pre-retina,0.31,non
Paris_MATERIEL_INFO_202605133,souris,modèle par défaut,0.005,non
Paris_MATERIEL_INFO_202605134,pc portable,macbook air pre-retina,0.31,non
Paris_MATERIEL_INFO_202605136,pc fixe,precision tower 5xxx,0.44,non
Paris_MATERIEL_INFO_202605137,serveur,serveur de stockage,2.5,non
Paris_MATERIEL_INFO_2026051313,vidéo projecteur,transportable,0.094,non
Shanghai_MATERIEL_INFO_202605130,serveur,modèle par défaut,1.3,non
Shanghai_MATERIEL_INFO_202605131,pc portable,omen,0.356,non
Shanghai_MATERIEL_INFO_202605133,pc fixe,"prodesk (tower, sff)",0.322,non
Shanghai_MATERIEL_INFO_202605134,pc fixe tout-en-un,imac 27pouces retina,0.45,non
Shanghai_MATERIEL_INFO_202605135,tablette,modèle par défaut,0.15,non
Shanghai_MATERIEL_INFO_202605137,imprimante,laser à poser (<40kg),0.43,non
Shanghai_MATERIEL_INFO_202605138,pc portable,omen,0.356,non
Shanghai_MATERIEL_INFO_202605142,pc fixe,modèle par défaut,0.35,non
LONDON_MATERIEL_INFO_202605144,pc fixe,optiplex tower,0.26,non
LA_MATERIEL_INFO_202605140,pc fixe,elite mini,0.137,non
NewYork_MATERIEL_INFO_202605144,pc fixe,prodesk mini/dm,0.1,non
NewYork_MATERIEL_INFO_202605145,pc fixe,omen,0.29,non
Paris_MATERIEL_INFO_202605144,pc fixe,z,0.409,non
Paris_MATERIEL_INFO_202605143,pc fixe,zhan,0.264,non
Shanghai_MATERIEL_INFO_202605144,pc fixe,station de travail (moy),0.6,non
NewYork_MATERIEL_INFO_202605142,pc fixe,station de travail (moy),0.6,non
LONDON_MATERIEL_INFO_202605140,pc fixe,station de travail (moy),0.6,non
BERLIN_MATERIEL_INFO_202605144,pc fixe tout-en-un,modèle par défaut,0.352,non
Shanghai_MATERIEL_INFO_202605147,pc fixe tout-en-un,optiplex all-in-one 3xxx,0.241,non
NewYork_MATERIEL_INFO_202605141,pc fixe tout-en-un,imac 21pouces,0.29,non
BERLIN_MATERIEL_INFO_202605141,pc fixe tout-en-un,imac pro,0.7,non
NewYork_MATERIEL_INFO_202605143,pc fixe tout-en-un,mac pro,0.9,non
Paris_MATERIEL_INFO_202605140,pc portable,elitebook 10xx,0.223,non
BERLIN_MATERIEL_INFO_202605140,pc portable,zbook,0.303,non
Shanghai_MATERIEL_INFO_202605145,pc portable,precision 7xxx,0.304,non
LONDON_MATERIEL_INFO_202605143,pc portable,macbook air pre-retina,0.31,non
Shanghai_MATERIEL_INFO_202605146,pc portable,moyenne 14/15pouces,0.294,non
Shanghai_MATERIEL_INFO_202605149,vidéo projecteur,modèle par défaut,0.094,non
Shanghai_MATERIEL_INFO_202605148,vidéo projecteur,modèle par défaut,0.094,non
Paris_MATERIEL_INFO_202605141,vidéo projecteur,transportable,0.094,non
LONDON_MATERIEL_INFO_202605145,imprimante,laser a3 (>100kg),1.8,non
NewYork_MATERIEL_INFO_202605146,telephone ip,modèle par défaut,0.017,non
LONDON_MATERIEL_INFO_202605142,telephone ip,modèle par défaut,0.017,non
NewYork_MATERIEL_INFO_202605140,serveur,noeud de calcul,1.3,non
LONDON_MATERIEL_INFO_202605153,pc fixe,modèle par défaut,0.35,non
Paris_MATERIEL_INFO_202605156,pc fixe,optiplex micro,0.174,non
LONDON_MATERIEL_INFO_202605155,pc fixe,optiplex tower,0.26,non
Shanghai_MATERIEL_INFO_202605153,pc fixe,mac pro,0.9,non
Paris_MATERIEL_INFO_202605151,pc fixe,elitedesk dm,0.23,non
Paris_MATERIEL_INFO_202605154,pc fixe,prodesk mini/dm,0.1,non
LA_MATERIEL_INFO_202605153,pc fixe,omen,0.29,non
NewYork_MATERIEL_INFO_202605157,pc portable,omen,0.356,non
NewYork_MATERIEL_INFO_202605153,pc portable,chromebook 11-13pouces,0.175,non
Shanghai_MATERIEL_INFO_202605152,pc portable,probook,0.226,non
Paris_MATERIEL_INFO_202605153,pc portable,latitude 3xxx,0.22,non
LA_MATERIEL_INFO_202605154,pc portable,precision 3xxx,0.266,non
LONDON_MATERIEL_INFO_202605152,pc portable,macbook air,0.25,non
LONDON_MATERIEL_INFO_202605150,pc portable,macbook air,0.25,non
BERLIN_MATERIEL_INFO_202605151,ecran,modèle par défaut,0.43,non
NewYork_MATERIEL_INFO_202605158,ecran,32pouces et plus,0.59,non
NewYork_MATERIEL_INFO_202605155,ecran,32pouces et plus,0.59,non
LA_MATERIEL_INFO_202605155,vidéo projecteur,transportable,0.094,non
LA_MATERIEL_INFO_202605151,vidéo projecteur,pour amphi,0.2,non
LA_MATERIEL_INFO_202605157,tablette,modèle par défaut,0.15,non
Paris_MATERIEL_INFO_202605150,station d'accueil,modèle par défaut,0.026,non
LA_MATERIEL_INFO_202605159,borne wifi,modèle par défaut,0.01,non
NewYork_MATERIEL_INFO_202605156,serveur,noeud de calcul,1.3,non
Shanghai_MATERIEL_INFO_202605151,serveur,serveur de stockage,2.5,non
Paris_MATERIEL_INFO_202605152,disque dur,modèle par défaut,0.01,non
NewYork_MATERIEL_INFO_202605162,pc fixe,precision tower 5xxx,0.44,non
Shanghai_MATERIEL_INFO_202605161,pc fixe,prodesk mini/dm,0.1,non
LA_MATERIEL_INFO_2026051611,pc fixe,prodesk mini/dm,0.1,non
Paris_MATERIEL_INFO_202605166,pc fixe,omen,0.29,non
Paris_MATERIEL_INFO_202605168,pc fixe,rasberry pi 4,0.015,non
LA_MATERIEL_INFO_202605162,pc fixe,station de travail (moy),0.6,non
LA_MATERIEL_INFO_202605160,pc fixe tout-en-un,optiplex all-in-one 7xxx,0.382,non
Paris_MATERIEL_INFO_202605160,pc fixe tout-en-un,imac 21pouces retina,0.3,non
LONDON_MATERIEL_INFO_202605160,pc fixe tout-en-un,imac pro,0.7,non
LA_MATERIEL_INFO_202605161,pc fixe tout-en-un,mac pro,0.9,non
Shanghai_MATERIEL_INFO_202605163,pc portable,victus,0.267,non
BERLIN_MATERIEL_INFO_202605164,pc portable,latitude 3xxx,0.22,non
BERLIN_MATERIEL_INFO_202605163,pc portable,latitude 5xxx,0.3,non
Paris_MATERIEL_INFO_202605165,pc portable,latitude 7xxx,0.264,non
Paris_MATERIEL_INFO_202605162,pc portable,latitude 7xxx,0.264,non
BERLIN_MATERIEL_INFO_202605161,pc portable,precision 3xxx,0.266,non
LA_MATERIEL_INFO_202605167,pc portable,macbook pro 13pouces,0.256,non
LONDON_MATERIEL_INFO_202605161,pc portable,moyenne 13pouces,0.25,non
LONDON_MATERIEL_INFO_202605162,pc portable,moyenne 14/15pouces,0.294,non
Shanghai_MATERIEL_INFO_202605162,pc portable,moyenne 17pouces,0.365,non
Paris_MATERIEL_INFO_202605164,ecran,modèle par défaut,0.43,non
Paris_MATERIEL_INFO_202605161,ecran,modèle par défaut,0.43,non
LA_MATERIEL_INFO_202605166,vidéo projecteur,pour salle,0.15,non
LA_MATERIEL_INFO_202605164,smartphone,modèle par défaut,0.063,non
LA_MATERIEL_INFO_2026051610,imprimante,laser a3 (>100kg),1.8,non
LA_MATERIEL_INFO_2026051612,souris,modèle par défaut,0.005,non
NewYork_MATERIEL_INFO_202605163,borne wifi,modèle par défaut,0.01,non
Paris_MATERIEL_INFO_202605167,serveur,modèle par défaut,1.3,non
LA_MATERIEL_INFO_202605169,serveur,serveur de stockage,2.5,non
NewYork_MATERIEL_INFO_202605175,pc fixe,modèle par défaut,0.35,non
NewYork_MATERIEL_INFO_202605170,pc fixe,precision tower 7xxx,0.555,non
LONDON_MATERIEL_INFO_202605172,pc fixe,precision tower 7xxx,0.555,non
LONDON_MATERIEL_INFO_202605170,pc fixe,precision tower 7xxx,0.555,non
Shanghai_MATERIEL_INFO_202605178,pc fixe,mac mini,0.27,non
LONDON_MATERIEL_INFO_202605175,pc fixe,mac pro,0.9,non
NewYork_MATERIEL_INFO_202605172,pc fixe,elitedesk dm,0.23,non
LONDON_MATERIEL_INFO_202605171,pc fixe,omen,0.29,non
Shanghai_MATERIEL_INFO_202605176,pc fixe,zhan,0.264,non
LONDON_MATERIEL_INFO_202605177,pc fixe tout-en-un,optiplex all-in-one 5xxx,0.318,non
NewYork_MATERIEL_INFO_202605176,pc fixe tout-en-un,optiplex all-in-one 7xxx,0.382,non
Shanghai_MATERIEL_INFO_202605171,pc fixe tout-en-un,imac 27pouces retina,0.45,non
NewYork_MATERIEL_INFO_202605174,pc portable,chromebook 11-13pouces,0.175,non
LA_MATERIEL_INFO_202605176,pc portable,chromebook 14-15pouces,0.17,non
LA_MATERIEL_INFO_202605175,pc portable,elitebook 6xx,0.175,non
Paris_MATERIEL_INFO_202605170,pc portable,probook,0.226,non
Shanghai_MATERIEL_INFO_2026051712,pc portable,zbook studio,0.379,non
LA_MATERIEL_INFO_202605174,pc portable,zbook,0.303,non
LA_MATERIEL_INFO_202605171,pc portable,latitude 5xxx,0.3,non
Shanghai_MATERIEL_INFO_2026051713,pc portable,latitude 7xxx,0.264,non
Shanghai_MATERIEL_INFO_202605173,pc portable,macbook air pre-retina,0.31,non
Paris_MATERIEL_INFO_202605171,pc portable,macbook air retina,0.176,non
BERLIN_MATERIEL_INFO_202605170,pc portable,macbook air retina,0.176,non
Shanghai_MATERIEL_INFO_202605177,pc portable,macbook pro 15/16pouces,0.33,non
LA_MATERIEL_INFO_202605173,pc portable,moyenne 14/15pouces,0.294,non
Shanghai_MATERIEL_INFO_2026051711,ecran,jusqu'à 23pouces,0.35,non
NewYork_MATERIEL_INFO_202605173,ecran,32pouces et plus,0.59,non
Shanghai_MATERIEL_INFO_2026051710,serveur,noeud de calcul,1.3,non
BERLIN_MATERIEL_INFO_202605171,serveur,noeud de calcul,1.3,non
LA_MATERIEL_INFO_2026051813,pc fixe,optiplex small,0.24,non
NewYork_MATERIEL_INFO_202605181,pc fixe,mac pro,0.9,non
BERLIN_MATERIEL_INFO_202605183,pc fixe,elite mini,0.137,non
Shanghai_MATERIEL_INFO_202605181,pc fixe,elitedesk dm,0.23,non
Shanghai_MATERIEL_INFO_202605184,pc fixe,"elite (tower, sff, one)",0.393,non
NewYork_MATERIEL_INFO_202605182,pc fixe,rasberry pi 4,0.015,non
LONDON_MATERIEL_INFO_202605185,pc fixe,station de travail (moy),0.6,non
Shanghai_MATERIEL_INFO_202605185,pc fixe tout-en-un,optiplex all-in-one 7xxx,0.382,non
LONDON_MATERIEL_INFO_202605182,pc fixe tout-en-un,imac 21pouces retina,0.3,non
BERLIN_MATERIEL_INFO_202605182,pc fixe tout-en-un,imac pro,0.7,non
LONDON_MATERIEL_INFO_202605186,pc portable,chromebook 11-13pouces,0.175,non
LA_MATERIEL_INFO_202605189,pc portable,elitebook 10xx,0.223,non
LONDON_MATERIEL_INFO_202605180,pc portable,elitebook 10xx,0.223,non
Paris_MATERIEL_INFO_202605181,pc portable,zbook studio,0.379,non
BERLIN_MATERIEL_INFO_202605181,pc portable,macbook air pre-retina,0.31,non
LONDON_MATERIEL_INFO_202605184,pc portable,macbook air retina,0.176,non
Paris_MATERIEL_INFO_202605183,vidéo projecteur,pour salle,0.15,non
LA_MATERIEL_INFO_2026051810,vidéo projecteur,pour salle,0.15,non
Shanghai_MATERIEL_INFO_202605182,vidéo projecteur,pour amphi,0.2,non
LA_MATERIEL_INFO_202605180,tablette,modèle par défaut,0.15,non
Shanghai_MATERIEL_INFO_202605183,imprimante,laser à poser (<40kg),0.43,non
NewYork_MATERIEL_INFO_202605183,imprimante,laser a3 (40-99kg),0.96,non
Paris_MATERIEL_INFO_202605184,station d'accueil,modèle par défaut,0.026,non
Shanghai_MATERIEL_INFO_202605186,clavier,modèle par défaut,0.024,non
LA_MATERIEL_INFO_202605181,clavier,modèle par défaut,0.024,non
Shanghai_MATERIEL_INFO_202605180,serveur,noeud de calcul,1.3,non
BERLIN_MATERIEL_INFO_202605190,smartphone,modèle par défaut,0.063,non
BERLIN_MATERIEL_INFO_202605192,pc fixe tout-en-un,mac pro,0.9,non
LONDON_MATERIEL_INFO_202605190,pc fixe tout-en-un,imac pro,0.7,non
LONDON_MATERIEL_INFO_202605191,imprimante,laser à poser (<40kg),0.43,non
LONDON_MATERIEL_INFO_202605192,pc fixe tout-en-un,imac 21pouces retina,0.3,non
LONDON_MATERIEL_INFO_202605193,vidéo projecteur,pour amphi,0.2,non
LONDON_MATERIEL_INFO_202605195,pc fixe,optiplex micro,0.174,non
LONDON_MATERIEL_INFO_202605199,ecran,32pouces et plus,0.59,non
LONDON_MATERIEL_INFO_2026051910,pc portable,elitebook 10xx,0.223,non
LA_MATERIEL_INFO_202605190,pc portable,omen,0.356,non
LA_MATERIEL_INFO_202605191,imprimante,laser à poser (<40kg),0.43,non
LA_MATERIEL_INFO_202605192,pc portable,chromebook 14-15pouces,0.17,non
LA_MATERIEL_INFO_202605193,pc portable,modèle par défaut,0.26,non
LA_MATERIEL_INFO_202605194,pc fixe,prodesk mini/dm,0.1,non
LA_MATERIEL_INFO_202605196,borne wifi,modèle par défaut,0.01,non
LA_MATERIEL_INFO_202605198,pc fixe,mac mini,0.27,non
LA_MATERIEL_INFO_202605199,imprimante,laser à poser (<40kg),0.43,non
LA_MATERIEL_INFO_2026051910,pc fixe,prodesk mini/dm,0.1,non
NewYork_MATERIEL_INFO_202605190,imprimante,laser a3 (40-99kg),0.96,non
Paris_MATERIEL_INFO_202605190,pc fixe,"elite (tower, sff, one)",0.393,non
Paris_MATERIEL_INFO_202605191,pc fixe tout-en-un,imac 27pouces retina,0.45,non
Paris_MATERIEL_INFO_202605193,pc portable,zbook studio,0.379,non
Paris_MATERIEL_INFO_202605195,ecran,jusqu'à 23pouces,0.35,non
Paris_MATERIEL_INFO_202605196,pc fixe tout-en-un,imac pro,0.7,non
Paris_MATERIEL_INFO_202605197,pc fixe,mac pro,0.9,non
Paris_MATERIEL_INFO_2026051910,imprimante,laser a3 (>100kg),1.8,non
Paris_MATERIEL_INFO_2026051911,imprimante,modèle par défaut,0.5,non
Paris_MATERIEL_INFO_2026051912,pc fixe tout-en-un,imac 21pouces retina,0.3,non
Paris_MATERIEL_INFO_2026051913,pc portable,zbook studio,0.379,non
Shanghai_MATERIEL_INFO_202605190,borne wifi,modèle par défaut,0.01,non
Shanghai_MATERIEL_INFO_202605191,pc portable,elitebook 8xx,0.29,non
Shanghai_MATERIEL_INFO_202605192,pc portable,chromebook 14-15pouces,0.17,non
Shanghai_MATERIEL_INFO_202605193,pc fixe,elitedesk dm,0.23,non
Shanghai_MATERIEL_INFO_202605201,pc fixe,optiplex small,0.24,non
BERLIN_MATERIEL_INFO_202605202,pc fixe,optiplex tower,0.26,non
LONDON_MATERIEL_INFO_202605205,pc fixe,wyse thin client,0.069,non
LONDON_MATERIEL_INFO_202605203,pc fixe,precision tower 7xxx,0.555,non
LONDON_MATERIEL_INFO_202605204,pc fixe,mac pro,0.9,non
Paris_MATERIEL_INFO_202605200,pc fixe,elitedesk dm,0.23,non
LONDON_MATERIEL_INFO_2026052010,pc fixe,prodesk mini/dm,0.1,non
LONDON_MATERIEL_INFO_202605209,pc fixe,"prodesk (tower, sff)",0.322,non
Paris_MATERIEL_INFO_202605202,pc fixe,omen,0.29,non
LONDON_MATERIEL_INFO_202605202,pc portable,modèle par défaut,0.26,non
LONDON_MATERIEL_INFO_202605207,pc portable,omen,0.356,non
NewYork_MATERIEL_INFO_202605201,pc portable,victus,0.267,non
Shanghai_MATERIEL_INFO_202605204,pc portable,chromebook 11-13pouces,0.175,non
Shanghai_MATERIEL_INFO_202605203,pc portable,chromebook 11-13pouces,0.175,non
Paris_MATERIEL_INFO_202605203,pc portable,chromebook 14-15pouces,0.17,non
LA_MATERIEL_INFO_202605200,pc portable,elitebook 10xx,0.223,non
BERLIN_MATERIEL_INFO_202605201,pc portable,elitebook 10xx,0.223,non
Shanghai_MATERIEL_INFO_202605205,pc portable,probook,0.226,non
LONDON_MATERIEL_INFO_202605206,pc portable,probook,0.226,non
NewYork_MATERIEL_INFO_202605202,pc portable,latitude 3xxx,0.22,non
Paris_MATERIEL_INFO_202605201,pc portable,latitude 7xxx,0.264,non
LONDON_MATERIEL_INFO_202605200,pc portable,latitude 7xxx,0.264,non
Shanghai_MATERIEL_INFO_202605200,ecran,jusqu'à 23pouces,0.35,non
Shanghai_MATERIEL_INFO_202605206,vidéo projecteur,pour salle,0.15,non
NewYork_MATERIEL_INFO_202605203,imprimante,laser a3 (40-99kg),0.96,non
LONDON_MATERIEL_INFO_202605201,souris,modèle par défaut,0.005,non
NewYork_MATERIEL_INFO_2026052110,pc fixe,optiplex micro,0.174,non
Shanghai_MATERIEL_INFO_202605214,pc fixe,wyse thin client,0.069,non
NewYork_MATERIEL_INFO_202605217,pc fixe,wyse thin client,0.069,non
Shanghai_MATERIEL_INFO_202605211,pc fixe,precision tower 3xxx,0.285,non
BERLIN_MATERIEL_INFO_202605212,pc fixe,prodesk mini/dm,0.1,non
NewYork_MATERIEL_INFO_2026052112,pc fixe,"elite (tower, sff, one)",0.393,non
LONDON_MATERIEL_INFO_202605211,pc fixe,zhan,0.264,non
Shanghai_MATERIEL_INFO_202605216,pc fixe,rasberry pi 4,0.015,non
NewYork_MATERIEL_INFO_2026052111,pc fixe,station de travail (moy),0.6,non
LA_MATERIEL_INFO_202605214,pc fixe tout-en-un,modèle par défaut,0.352,non
Shanghai_MATERIEL_INFO_202605215,pc fixe tout-en-un,optiplex all-in-one 5xxx,0.318,non
NewYork_MATERIEL_INFO_202605210,pc fixe tout-en-un,imac 27pouces retina,0.45,non
NewYork_MATERIEL_INFO_202605219,pc fixe tout-en-un,mac pro,0.9,non
Shanghai_MATERIEL_INFO_202605213,pc portable,elitebook 6xx,0.175,non
LONDON_MATERIEL_INFO_202605210,pc portable,elitebook 8xx,0.29,non
LA_MATERIEL_INFO_202605213,pc portable,elitebook 10xx,0.223,non
LA_MATERIEL_INFO_202605210,pc portable,elitebook 10xx,0.223,non
